3,402.0,6.0
3,329.0,4.91
3,340.0,5.67
3,279.0,5.94
4,385.0,4.28
3,348.406,5.8
3,390.0,5.96
3,380.0,4.16
3,357.18,6.0
3,324.0,4.63
4,315.0,4.28
3,320.0,4.57
3,299.0,5.64
3,275.0,4.3
3,459.0,6.2
4,465.0,6.0
5,450.0,4.89
4,390.2,5.66
3,335.029,5.61
3,311.92,5.6
3,320.0,5.16
3,320.0,5.16
3,330.055,5.5
3,325.0,5.08
3,395.0,5.2
3,335.0,5.68
4,325.0,4.64
3,280.29900000000004,5.96
4,590.0,3.93
3,279.0,3.58
3,289.0,6.15
3,315.0,5.34
3,255.0,5.31
3,278.0,4.63
4,355.0,4.8
4,450.0,4.4
3,349.99,4.38
3,364.981,5.1
4,349.0,5.37
3,279.0,6.2
4,665.26,6.2
3,419.0,5.34
3,320.0,4.95
4,390.0,3.0
3,265.0,3.96
3,285.0,3.86
3,359.0,5.28
3,376.23199999999997,5.62
3,374.906,5.59
4,435.0,4.69
3,299.0,4.82
3,210.0,3.89
3,330.0,3.88
4,330.0,4.43
3,310.0,5.34
3,320.698,5.92
3,318.0,5.07
3,275.397,6.15
3,450.6,6.08
4,450.165,5.8
3,319.0,3.78
3,328.0,5.86
4,320.0,3.08
4,317.0,4.88
3,399.0,5.39
3,314.029,5.56
3,309.0,4.75
3,320.0,6.03
3,321.53,5.71
4,597.5930000000001,5.72
3,387.0,4.69
3,398.0,6.06
3,275.0,4.74
4,285.0,3.9
3,390.0,6.0
3,289.0,5.21
3,300.685,6.05
3,320.0,4.1
5,499.0,4.12
3,285.0,5.33
3,399.0,6.19
4,368.0,5.58
4,349.0,4.92
3,315.0,4.99
3,240.0,3.82
3,315.0,6.18
5,369.0,3.53
4,329.0,4.59
3,295.0,4.61
3,349.0,6.12
4,420.0,3.92
3,288.0,3.84
3,245.0,5.1
3,310.0,3.88
3,370.0,5.48
3,360.0,6.21
4,338.921,6.05
4,790.0,6.08
3,299.0,5.06
3,345.0,4.87
3,380.0,5.14
3,288.44599999999997,5.97
3,260.0,4.64
3,330.0,4.65
3,335.59,5.61
3,263.0,5.92
5,650.0,4.08
3,289.0,6.02
3,310.0,3.9
3,345.0,4.66
3,355.0,4.44
3,385.0,6.21
3,294.0,5.76
3,337.0,5.59
3,295.0,4.61
3,390.0,4.38
3,315.0,4.92
3,299.0,4.24
3,266.0,5.54
3,278.0,4.68
5,328.0,4.54
3,362.6,5.58
3,344.0,5.55
3,374.0,5.58
5,495.0,3.3
3,340.0,4.3
3,359.0,6.19
4,497.0,3.91
3,340.0,5.23
3,394.67400000000004,5.87
3,259.0,5.51
3,325.0,5.33
3,285.0,5.94
3,349.0,5.82
3,390.0,4.66
3,408.45599999999996,6.2
3,340.0,5.76
3,299.0,5.07
4,825.0,5.57
3,320.0,5.16
4,409.5,5.25
3,279.0,5.81
3,335.714,5.5
4,435.0,5.58
4,511.017,6.02
4,599.0,5.55
3,481.0,5.99
4,619.0,5.63
4,410.0,4.14
3,290.0,5.37
3,320.0,5.25
4,663.0,5.82
3,292.04,5.96
4,365.0,5.12
3,353.941,5.9
3,423.523,6.1
3,280.0,5.83
4,499.0,4.99
4,419.0,4.06
4,493.116,5.84
3,450.0,4.41
5,530.0,5.89
3,342.0,4.07
3,275.0,5.85
3,314.782,6.05
4,419.0,5.05
3,320.0,4.15
4,350.0,3.45
3,450.0,5.98
3,349.0,4.78
4,310.0,4.84
5,575.0,5.47
4,369.0,3.97
3,412.564,5.9
4,604.706,5.85
3,330.0,5.05
4,320.0,4.27
3,326.76099999999997,6.05
3,309.0,4.47
4,420.0,4.29
4,385.0,3.92
3,349.82800000000003,6.1
3,335.0,5.37
6,790.0,6.11
3,349.0,5.45
4,499.999,5.26
3,345.0,5.75
3,295.0,3.93
3,365.284,5.8
4,420.0,4.7
6,1140.0,5.93
3,312.967,6.05
3,324.668,5.92
4,319.0,5.06
4,350.0,4.75
3,417.0,4.48
3,345.0,5.85
3,649.0,5.98
3,359.885,5.76
4,555.0,5.7
3,305.0,3.56
4,350.0,4.38
3,320.0,3.99
3,275.0,5.19
3,285.0,5.38
5,0.001,0.0
3,299.233,6.05
4,690.0,5.31
4,350.0,3.45
3,389.0,5.89
3,265.0,4.42
4,455.0,5.13
3,289.0,5.35
3,265.0,5.52
3,439.9,5.87
4,599.0,5.55
5,429.0,3.27
4,320.0,5.25
3,520.0,5.73
4,357.37199999999996,5.66
3,344.101,6.1
3,320.0,4.1
3,250.0,4.63
3,339.0,4.64
3,359.0,5.28
3,290.0,3.82
3,281.632,5.86
4,392.0,3.92
3,404.644,5.73
4,488.0,5.14
3,333.994,6.2
4,630.0,5.81
3,298.0,4.66
3,299.0,4.78
3,335.0,4.75
3,423.42,6.18
3,330.0,5.0
3,438.82199999999995,5.69
3,275.0,5.29
4,365.0,4.93
3,279.875,6.25
3,314.782,6.05
3,360.0,5.81
3,330.0,5.26
3,450.0,4.4
3,265.0,2.52
3,290.0,4.63
3,309.0,4.93
3,199.0,3.09
4,309.9,5.0
3,490.0,4.26
3,288.44599999999997,5.97
3,200.0,3.33
3,269.0,5.04
3,264.0,5.58
3,310.0,5.25
4,459.0,4.78
3,319.0,5.6
3,279.0,5.86
3,339.0,5.56
3,320.0,4.92
3,315.0,5.0
3,296.7,5.3
5,750.0,5.72
3,278.0,4.63
4,405.0,5.16
4,305.0,4.36
3,264.0,5.62
3,319.9,4.1
3,289.0,4.98
3,329.0,4.39
5,534.42,6.0
3,419.0,4.66
4,465.0,5.95
3,340.0,5.07
3,400.0,5.8
4,399.9,4.04
3,384.395,5.99
3,312.0,4.8
3,578.0,5.53
3,270.0,5.87
3,408.45599999999996,6.2
3,334.92800000000005,6.05
3,265.0,3.73
3,279.0,4.98
3,290.0,6.14
3,225.0,5.11
4,320.0,4.27
3,440.0,5.8
3,279.0,3.58
3,344.0,5.55
3,260.0,4.64
3,325.0,5.13
3,399.0,5.4
3,285.0,4.3
4,335.01099999999997,4.59
4,289.0,3.91
3,349.74199999999996,6.2
3,283.0,4.42
3,295.0,4.56
3,349.18800000000005,6.25
5,475.0,4.32
5,351.0,4.15
4,338.921,6.05
5,697.6,6.2
3,288.89099999999996,3.7
3,299.0,4.71
4,409.0,3.75
3,345.0,5.75
3,285.0,5.09
3,330.0,5.03
3,280.0,5.83
3,420.0,5.06
3,349.74199999999996,6.2
3,335.606,6.2
3,352.691,5.92
3,429.458,5.51
6,280.0,3.46
4,329.0,5.58
3,270.0,4.2
3,354.0,4.85
4,330.0,5.08
4,217.7,2.98
3,335.0,4.75
3,360.0,3.29
3,268.0,5.47
3,320.0,5.0
4,450.0,5.06
4,349.0,5.37
3,335.606,6.2
3,316.994,5.81
3,350.0,4.53
3,289.0,5.45
4,359.9,5.45
4,330.0,3.88
4,499.0,4.42
3,329.0,4.39
3,390.0,4.76
4,525.0,5.68
3,270.0,4.66
3,340.464,6.15
4,497.58,6.0
4,331.0,4.7
4,426.93199999999996,6.2
4,345.0,4.06
4,338.921,6.05
3,300.0,4.67
3,354.413,5.9
3,268.5,5.07
4,335.0,5.23
4,279.0,4.3
3,311.36,5.6
3,429.0,5.8
3,275.397,6.15
3,289.0,6.02
3,299.0,5.23
4,370.0,5.02
3,245.0,4.71
3,339.0,5.84
3,356.019,6.21
3,285.0,5.38
4,399.9,4.0
3,338.0,4.63
3,320.77099999999996,6.05
3,399.0,5.88
3,264.0,3.72
5,520.0,3.79
3,281.865,5.7
3,333.0,5.2
3,245.0,5.07
3,399.0,4.64
4,403.97900000000004,5.74
4,484.13199999999995,6.21
3,310.401,5.97
3,275.0,5.19
3,418.0,5.36
3,279.0,6.13
3,330.0,5.79
3,439.0,5.7
3,1100.0,4.28
3,346.5,5.25
3,410.0,4.88
3,465.0,5.81
4,499.0,4.46
4,365.0,5.12
3,433.851,6.09
3,259.0,4.89
3,390.0,5.13
3,239.0,4.53
3,410.0,4.53
4,419.0,5.24
4,473.333,5.78
3,312.442,6.1
3,305.0,4.69
3,260.0,4.33
4,444.0,4.27
3,530.0,5.49
3,210.0,3.72
3,300.0,4.29
4,400.0,4.0
3,295.0,4.56
3,351.0,5.66
3,399.0,4.99
3,414.0,5.59
3,430.0,4.97
3,334.06800000000004,6.15
3,265.0,5.02
3,360.42,6.0
3,210.0,3.89
3,308.611,5.97
3,299.0,5.33
3,269.0,4.8
3,207.0,3.0
3,439.0,5.95
3,250.0,5.1
3,295.0,4.47
3,339.0,5.3
3,200.0,3.33
3,648.0,6.23
4,350.0,4.73
3,344.0,5.5
4,513.5,5.71
3,408.45599999999996,6.2
4,599.0,4.57
3,235.0,3.49
4,350.0,5.47
3,320.0,5.16
3,405.769,5.87
3,359.0,4.38
4,310.0,4.14
4,460.0,5.75
3,356.014,5.66
3,369.0,5.77
3,229.0,6.03
4,525.0,5.68
3,299.0,5.07
4,370.0,5.0
3,405.0,5.15
4,419.0,5.24
3,560.0,5.33
3,279.0,4.36
3,299.0,5.07
3,267.0,5.39
3,265.0,4.23
4,390.0,3.0
3,290.0,6.17
4,450.0,3.67
3,275.0,5.85
4,334.724,4.59
4,450.0,3.46
3,329.0,4.69
3,363.13300000000004,6.1
4,652.6,6.2
3,310.0,5.15
3,300.0,4.29
3,425.0,3.95
3,278.0,4.63
3,335.0,4.72
3,335.0,5.78
3,329.27099999999996,6.15
3,317.819,5.71
3,345.0,5.75
4,777.0,5.01
5,429.0,4.29
4,340.0,4.79
3,350.0,4.55
3,274.0,3.47
3,354.6,6.0
3,289.0,5.45
3,299.73,4.88
3,380.0,3.87
4,334.769,4.59
3,245.0,5.1
3,329.27099999999996,6.15
3,268.5,5.07
4,474.725,5.83
3,410.0,6.12
3,233.0,4.24
3,410.0,4.61
3,338.0,4.57
4,350.0,4.38
3,299.0,5.07
4,338.921,6.05
3,299.0,4.62
3,348.36699999999996,5.71
3,284.0,5.68
4,210.0,2.46
3,305.0,5.75
3,298.0,4.66
3,364.0,4.72
3,300.0,5.36
3,298.0,6.21
3,345.0,4.62
4,396.272,5.72
3,299.0,4.61
3,309.0,4.85
4,350.0,4.38
3,318.0,4.58
4,420.0,4.2
3,316.0,5.04
4,825.0,5.66
4,340.0,4.79
3,290.0,4.53
4,360.0,4.07
3,350.0,6.14
3,264.0,5.62
3,299.0,5.07
3,346.0,5.29
5,550.0,4.66
3,374.999,5.51
3,459.0,5.81
3,335.0,5.71
3,345.0,4.48
3,385.0,4.97
3,308.611,5.97
3,328.61400000000003,5.81
3,340.0,5.23
3,353.88199999999995,5.9
3,284.0,4.52
3,256.0,4.57
3,377.0,5.89
4,299.0,3.99
3,279.0,4.98
3,329.0,5.67
4,715.0,5.35
4,345.0,4.03
3,310.0,4.65
3,260.0,4.86
4,455.0,5.13
3,332.162,6.15
3,427.086,5.94
4,345.0,4.84
3,415.0,4.56
4,339.0,4.3
4,331.0,4.3
3,450.0,6.0
3,395.0,5.08
3,265.0,4.12
3,319.0,4.31
4,810.352,5.72
3,328.63599999999997,6.05
3,299.0,3.78
4,319.0,4.83
3,299.233,6.05
4,259.0,3.7
3,268.0,5.06
3,290.0,5.37
3,275.0,5.85
3,245.0,5.1
3,235.0,5.0
3,320.0,5.1
3,286.83099999999996,6.05
3,320.0,5.98
4,429.0,3.58
3,342.2,5.8
3,229.0,4.05
3,259.0,4.89
3,320.0,4.27
3,260.0,4.89
5,375.0,3.46
3,380.0,5.16
3,465.0,4.77
3,330.0,5.0
3,305.0,5.08
4,247.7,3.37
5,579.0,4.99
3,310.0,4.78
3,349.0,5.13
3,280.0,4.37
4,448.80699999999996,5.81
4,330.0,4.46
3,319.0,6.25
4,350.0,3.5
4,391.276,5.66
3,345.0,4.89
3,285.0,6.04
3,338.694,5.7
4,449.0,4.2
3,195.7,3.56
3,368.0,5.49
4,295.0,4.54
4,289.0,3.4
3,340.0,5.23
3,335.0,4.79
3,305.0,4.92
4,499.0,5.2
3,399.0,4.65
3,364.935,5.58
3,330.0,4.93
3,326.76099999999997,6.05
3,275.397,6.15
4,280.0,2.44
4,462.26300000000003,5.65
4,490.58099999999996,5.85
3,260.0,5.42
3,849.0,6.06
6,890.0,6.14
3,216.0,4.8
4,435.0,5.44
4,369.101,5.76
3,349.0,5.92
3,308.066,6.05
3,355.0,4.49
3,354.48,6.0
4,513.5,5.71
3,360.0,5.65
3,385.0,4.27
6,750.0,4.97
3,301.452,5.51
4,325.0,4.39
4,300.0,4.71
3,399.0,5.13
3,310.0,4.84
3,260.0,4.39
3,325.07,5.81
3,290.0,5.42
4,420.0,4.2
3,340.439,5.56
3,409.401,5.9
4,329.0,4.57
3,344.0,5.51
3,299.0,2.99
3,399.0,5.39
3,270.0,5.88
4,455.0,5.13
4,530.0,5.35
3,260.0,5.42
4,558.0,6.0
4,359.0,4.6
3,482.5,5.08
3,450.0,5.94
4,474.725,5.83
3,279.0,4.98
3,274.0,4.28
4,328.0,4.54
3,260.0,4.39
3,325.983,5.7
3,398.0,4.07
4,400.0,4.55
3,385.0,5.69
3,279.875,6.25
3,320.0,4.78
3,353.395,6.09
4,450.0,3.63
4,425.0,5.0
3,295.21,4.03
3,350.0,5.07
3,329.0,4.98
3,288.488,5.86
3,298.0,4.66
3,298.0,3.39
4,499.0,4.89
3,364.0,5.91
3,310.0,4.84
3,265.0,5.64
3,397.0,4.36
3,298.0,4.66
4,396.97900000000004,5.76
5,690.0,5.0
3,365.0,4.73
3,290.0,5.8
4,365.0,5.12
3,289.0,3.71
3,259.0,3.16
3,360.0,4.68
4,360.0,4.86
3,310.0,4.23
3,319.985,6.15
3,210.0,3.93
3,409.0,4.4
3,307.0,4.87
3,259.0,4.89
3,360.0,4.42
3,315.0,6.06
3,400.991,5.72
3,225.0,4.82
4,380.0,4.78
3,217.921,3.69
6,600.0,4.0
3,272.0,5.44
3,267.0,5.62
4,340.0,4.8
3,215.0,3.15
4,305.0,4.92
3,390.0,4.38
3,380.93199999999996,5.94
3,285.0,4.52
4,315.0,3.15
3,307.0,4.72
3,280.0,5.83
5,530.0,6.16
4,715.0,5.5
3,303.779,5.97
3,325.0,5.09
3,364.935,5.59
4,340.0,4.8
3,610.0,5.98
5,760.0,5.56
3,383.14300000000003,5.92
3,225.0,3.55
3,265.0,5.52
3,331.816,5.9
3,245.0,5.1
3,345.62199999999996,5.8
3,310.0,4.56
3,290.0,6.17
4,407.1,5.75
3,350.954,6.16
3,369.0,4.47
3,308.066,6.05
3,324.214,5.71
3,345.0,4.52
3,370.0,5.61
3,328.60699999999997,6.1
3,380.0,5.67
3,339.0,5.49
4,350.0,5.47
3,319.68,6.0
3,330.0,4.07
3,329.0,4.16
3,295.0,4.34
3,280.0,5.48
3,310.673,6.1
3,340.0,5.2
5,690.0,5.0
3,400.0,6.15
4,340.0,4.8
3,299.0,5.44
3,265.0,3.68
3,276.873,6.15
3,269.0,5.6
3,263.0,5.98
3,286.5,5.41
3,325.0,5.08
4,375.0,4.75
4,523.0,5.51
3,245.0,5.07
3,320.0,5.16
3,320.0,5.0
3,307.0,4.73
3,424.098,6.19
3,340.0,5.96
3,368.0,5.49
3,275.0,5.19
3,390.0,5.96
3,170.85,3.33
3,313.585,5.9
4,343.171,5.71
3,229.0,6.03
3,275.397,6.15
3,310.0,4.84
3,298.0,4.78
3,362.34,4.06
3,278.0,5.86
3,234.0,3.34
3,290.58799999999997,6.15
3,295.546,5.97
3,397.0,4.36
4,528.18,6.0
3,394.48699999999997,6.1
3,395.0,5.37
4,349.0,4.72
3,305.0,4.81
3,459.0,4.25
3,326.76099999999997,6.05
4,464.0,5.95
3,371.0,4.08
3,299.0,4.74
3,363.785,5.58
3,363.13300000000004,6.1
4,491.82,6.0
3,360.0,6.12
3,282.839,5.97
4,319.0,5.06
3,359.0,5.28
3,296.56,5.97
4,1000.0,6.02
3,312.0,4.39
3,320.77,5.81
4,360.0,4.86
4,310.0,4.18
5,499.0,3.94
3,312.0,4.88
3,262.0,5.0
3,281.312,5.96
3,305.0,4.07
4,430.0,4.12
3,278.0,4.63
3,330.0,5.5
3,380.0,5.94
3,344.0,5.5
3,329.0,4.39
3,350.0,3.8
3,264.0,3.72
5,319.5,5.07
4,650.0,4.08
3,350.0,5.33
3,315.0,4.92
3,300.0,4.09
4,435.0,3.68
5,776.205,5.5
4,429.0,3.58
3,298.0,4.66
3,280.0,4.32
5,445.0,2.83
3,385.825,6.1
3,310.0,4.77
4,239.9,2.53
4,768.2,4.59
3,295.0,6.15
3,318.0,4.58
3,315.0,5.25
3,380.0,5.67
3,265.0,5.6
3,288.44599999999997,5.97
3,345.0,4.62
3,335.0,5.21
3,199.0,2.89
3,297.0,5.82
3,330.19300000000004,6.1
4,480.0,5.0
3,349.0,5.63
3,324.0,4.76
3,278.0,4.68
4,448.185,5.51
3,243.0,3.8
3,338.8,5.6
3,320.0,5.0
4,495.0,3.81
3,240.0,3.81
4,333.0,5.2
4,449.0,3.62
3,298.0,4.63
4,513.5,5.71
3,419.0,4.6
3,416.42400000000004,6.07
4,443.967,5.72
3,424.958,5.9
3,375.0,4.12
3,245.0,5.1
3,327.0,5.37
3,359.0,5.77
3,364.695,6.15
3,320.0,6.04
3,321.845,5.9
3,326.76099999999997,6.05
4,449.0,3.48
3,305.0,4.55
4,369.0,3.97
3,325.0,4.22
3,319.0,4.43
3,321.0,5.63
4,349.0,4.85
3,389.0,5.06
3,389.0,5.56
3,309.0,4.83
4,419.0,5.24
3,303.08299999999997,5.9
4,350.0,4.38
3,258.0,4.87
3,254.5,5.35
3,308.611,5.97
4,334.97900000000004,4.59
4,350.0,4.73
4,319.0,5.07
3,339.0,5.22
3,245.0,5.07
5,690.0,5.15
4,470.996,5.9
3,324.0,4.76
3,219.99900000000002,4.66
5,475.0,4.32
3,385.825,6.1
3,210.0,4.38
3,365.0,4.8
3,325.0,3.65
3,210.0,4.46
3,290.0,4.46
3,289.0,5.45
3,324.668,5.92
3,303.779,5.97
4,269.0,4.14
4,320.0,4.27
3,245.0,3.77
3,279.0,4.36
3,255.0,5.31
4,755.0,5.25
3,290.0,5.42
4,338.921,6.05
3,580.0,6.17
3,329.0,5.06
3,308.611,5.97
3,299.0,4.75
3,459.0,5.81
3,348.57199999999995,5.9
5,699.0,5.14
3,320.0,5.08
3,384.395,5.99
3,289.0,5.35
3,299.0,5.07
3,330.0,5.5
3,279.0,5.94
3,319.985,6.15
4,380.0,4.76
3,270.0,5.62
3,315.0,4.92
3,210.0,3.89
3,401.695,5.87
3,280.0,4.44
4,289.0,4.23
3,374.73,5.92
3,309.0,4.98
3,278.0,4.63
3,308.0,5.13
3,325.0,4.33
3,319.0,6.02
3,305.44,4.6
3,427.086,5.94
4,467.651,5.72
3,326.64799999999997,5.6
3,330.0,5.08
3,404.99,5.48
3,231.041,5.66
4,304.51599999999996,4.96
4,305.0,4.92
5,377.0,5.09
3,334.06800000000004,6.15
3,335.0,4.75
3,330.0,5.0
4,300.0,3.57
4,465.0,5.95
3,330.38800000000003,5.49
3,255.0,5.31
3,387.05,6.1
3,310.0,4.84
4,611.619,5.87
4,340.0,4.79
3,319.0,4.92
3,299.0,5.54
4,359.9,3.33
3,402.0,5.98
3,415.515,5.9
3,242.0,4.25
3,299.0,5.54
3,355.0,3.94
3,296.56,5.97
5,470.0,3.62
3,409.0,3.44
4,319.999,4.27
3,293.778,5.7
4,349.9,5.18
3,270.0,4.22
3,279.0,4.98
3,357.0,6.1
3,328.60699999999997,6.1
3,394.48699999999997,6.1
3,329.0,5.35
3,290.0,3.56
3,265.0,5.05
4,405.0,5.19
3,380.0,3.88
3,350.0,4.56
3,429.0,5.57
3,275.0,5.85
4,409.0,4.76
3,340.0,5.67
4,570.0,4.67
3,369.0,4.47
3,279.0,5.81
4,450.0,4.41
3,405.0,3.79
3,397.0,4.37
3,268.693,4.31
3,334.06800000000004,6.15
3,247.705,5.35
4,1000.0,6.2
3,339.0,6.11
3,360.0,6.12
4,349.0,4.85
3,325.0,5.33
3,299.233,6.05
3,280.0,4.31
3,310.0,4.78
3,225.0,3.31
3,399.0,5.39
3,329.0,5.35
3,449.0,5.61
4,390.71,5.66
3,380.0,4.81
4,545.0,5.56
4,420.0,3.93
3,305.0,5.55
3,263.0,5.98
4,345.0,4.06
3,299.0,5.23
3,308.0,4.01
3,324.0,4.76
3,333.994,6.2
3,312.362,6.05
4,287.0,3.37
3,263.0,4.24
3,305.0,3.55
3,319.985,6.15
3,273.0,3.46
3,330.0,5.08
3,270.0,4.2
4,298.0,3.97
3,305.0,4.44
4,349.0,5.37
5,549.0,3.39
4,316.0,4.98
3,441.37800000000004,6.2
4,315.0,4.63
3,259.0,4.98
3,355.61800000000005,5.66
3,350.0,4.95
4,349.0,4.68
4,599.0,4.86
4,569.0,5.04
3,368.43300000000005,5.85
3,304.964,5.8
4,513.5,5.71
4,385.0,3.77
3,254.5,4.76
3,339.0,5.32
4,358.787,5.66
3,355.0,3.94
3,337.0,5.62
3,285.0,4.32
3,352.923,6.16
3,318.828,5.9
3,349.0,5.72
4,379.0,4.12
5,399.0,4.27
4,726.73,5.5
3,359.0,4.29
3,250.0,4.46
3,290.0,5.37
3,334.92800000000005,6.05
3,310.693,5.56
3,351.0,5.57
3,529.0,4.9
3,292.518,6.05
3,465.0,5.54
3,488.0,4.0
3,289.0,4.82
4,350.0,4.62
3,199.9,3.18
4,370.0,2.98
3,364.57300000000004,6.05
3,520.0,4.91
3,319.0,4.92
3,349.0,6.12
3,319.0,4.91
5,650.0,5.75
4,380.0,3.71
4,334.63599999999997,4.59
3,309.0,5.12
3,320.698,5.92
4,289.0,3.89
3,223.0,4.55
3,369.0,4.38
5,690.0,5.0
4,338.921,6.05
3,225.0,4.79
3,315.0,4.77
3,335.64599999999996,5.61
3,289.0,4.52
3,350.0,3.52
4,334.755,4.59
3,260.0,4.33
4,479.0,4.79
3,260.0,5.42
3,298.0,4.66
3,320.0,5.16
3,299.0,5.07
4,299.0,3.99
3,240.0,5.42
3,399.0,4.34
4,545.0,4.2
3,392.176,6.1
3,285.0,4.6
5,435.0,4.35
3,354.413,5.9
3,499.0,5.66
3,329.0,5.57
4,349.0,4.72
4,349.0,5.37
3,280.8,4.5
3,320.0,6.04
3,298.0,4.66
4,459.0,5.17
3,369.0,5.78
3,446.0,5.01
3,354.656,5.66
3,245.0,4.8
3,255.0,5.33
3,296.0,3.95
4,408.0,4.29
3,340.0,6.24
3,330.19300000000004,6.1
3,279.0,5.69
3,450.0,4.4
3,279.0,4.48
3,299.0,5.06
3,370.0,5.61
3,359.0,6.19
4,419.0,4.06
4,499.0,4.89
3,535.0,6.11
3,310.0,4.78
4,360.0,4.85
3,316.994,5.81
3,310.0,4.93
3,340.0,4.26
4,414.736,5.62
3,460.0,5.9
3,417.36199999999997,6.1
3,428.405,5.75
3,399.0,4.43
3,277.119,5.86
4,385.0,3.5
4,466.25,6.25
3,359.0,5.28
3,389.0,5.89
3,273.0,4.71
4,319.0,4.25
4,489.74,4.7
3,325.0,4.11
4,330.0,4.65
3,340.0,5.1
3,179.0,3.25
3,465.0,4.77
3,285.0,4.56
5,950.0,5.89
3,339.0,5.84
3,279.0,5.81
4,462.392,5.66
3,320.0,5.19
3,393.0,5.78
5,650.0,4.09
4,370.0,5.21
3,439.0,5.7
3,320.0,5.08
3,199.0,4.23
5,920.0,4.84
3,399.0,5.4
3,396.077,6.16
4,254.0,3.4
4,750.0,5.73
4,490.0,4.12
3,320.0,5.33
3,298.0,6.21
4,420.0,4.2
3,239.0,5.09
3,350.0,5.44
3,300.0,4.77
3,298.0,4.73
4,396.115,5.76
4,498.0,5.08
3,299.0,3.86
3,285.0,5.99
3,229.0,4.32
3,265.0,5.07
4,549.0,6.1
3,300.0,4.76
3,210.0,3.89
3,296.0,5.43
3,285.0,5.94
3,410.0,3.61
5,420.0,4.04
3,350.0,4.49
4,406.25800000000004,5.79
4,335.0,5.4
3,344.101,6.1
3,354.0,5.9
3,305.0,4.86
3,355.0,4.77
4,394.0,3.39
3,289.0,6.15
3,233.0,2.26
3,360.0,5.41
3,340.0,5.24
3,340.51800000000003,5.7
3,323.0,5.98
3,310.0,4.7
3,319.0,4.79
4,249.0,3.33
3,255.0,3.86
3,213.0,3.59
4,385.0,4.58
4,520.0,5.31
3,290.0,5.47
3,315.0,5.0
4,568.0,6.06
4,419.0,5.24
4,369.0,3.95
4,462.472,6.01
3,325.0,5.33
3,269.0,5.08
3,255.0,5.39
6,499.0,4.13
3,309.0,4.75
3,279.0,4.48
3,315.0,4.92
3,299.0,4.6
3,320.0,4.21
3,159.0,2.48
3,370.0,4.73
3,394.48699999999997,6.1
4,369.0,5.01
4,398.0,4.68
3,469.0,5.26
4,327.0,4.61
4,594.0,4.57
4,479.0,4.79
4,299.0,4.61
3,300.0,4.35
3,385.0,4.87
4,436.464,5.96
3,205.0,4.96
3,450.0,4.4
4,699.0,4.37
3,250.0,5.0
10,320.0,2.37
4,399.0,3.83
3,324.043,5.71
3,269.0,3.16
4,359.0,4.84
4,730.0,5.84
5,330.0,3.0
3,295.0,5.0
4,299.0,4.05
